packet_size,protocol_type,duration,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,threat
801,0,0.7542778083735977,2957,2642,3,0.7767895974357284,0.060585360223302645,0
185,2,0.35223839428389514,3800,2411,9,0.8081023112158506,0.03112990684285362,0
946,2,0.7904107642934421,1923,966,8,0.944187887621417,0.04128674331531001,0
72,2,0.5638037376134827,2587,1757,6,0.883660887788642,0.01739415077231853,0
1066,3,0.07002058789660304,2837,4523,1,0.9738452918166994,0.07703975332408486,0
1401,0,0.18274074154568054,1231,4041,8,0.830018604213493,0.04258559304013085,0
522,0,0.06043960936774884,466,4647,5,0.7239978286825428,0.09377567347387128,0
1899,3,1.1832558804765925,70,90,72,0.6645261059915935,0.45935186709562265,1
75,1,0.376773097775539,57,12,2,0.4139145002740757,0.8949255986153062,1
795,1,0.25561322022310873,3269,3458,9,0.8982052360347124,0.06573054232319353,0
548,1,0.6200704099099469,3079,3195,9,0.7320305397818645,0.08639780712135023,0
314,2,0.1561264194285772,3546,58,5,0.8635964675258004,0.05184127592141953,0
70,0,0.9294712974882946,3921,3886,2,0.8875818374140405,0.044525240543773194,0
908,1,0.5886087655489207,3751,991,2,0.7069733045207967,0.0009469705699930776,0
863,0,0.36398612195156277,3569,3299,2,0.9153802115530097,0.0028378663290348884,0
666,0,0.43245982562096985,3651,2717,8,0.851300303279378,0.020428533781092453,0
1335,1,2.403633026197732,7646,66,56,0.6784240156963058,0.43069524487568117,1
355,3,0.6615233483963573,1512,1933,4,0.8972362652184201,0.030454549433280076,0
196,0,0.06291770371390792,3884,3347,5,0.9374660406493707,0.05679137221848577,0
1216,3,0.9208369049082002,1180,1532,1,0.7811629215316739,0.017792132315741237,0
131,2,0.22096546509933257,1896,2454,5,0.9819851064016027,0.07135370214342421,0
1052,1,0.22132713246496805,2661,394,4,0.8070411032694428,0.06305659366987176,0
166,2,0.9002437945427993,2265,3338,10,0.9991798350370891,0.035266193923259616,0
409,2,0.07654632696223451,3733,4626,7,0.7092954877841704,0.022234048465522818,0
914,1,0.5076756603873496,4772,1994,2,0.9490590879355593,0.08173006170735225,0
1236,0,0.18046393589373766,2947,3051,2,0.7058079463037662,0.08435220752813846,0
1014,0,0.673952521368449,730,746,6,0.8365551616002935,0.05647264860912833,0
552,2,0.24982082512489578,3426,3852,6,0.749565535280347,0.07902198552471015,0
462,2,0.43083575237742244,1076,981,7,0.9540629218110905,0.009000817002513895,0
362,2,0.12607679373358993,879,2017,10,0.9431667564637398,0.08424901633257802,0
1225,3,0.1645285962878006,1372,2917,9,0.7254527751080254,0.09216705449736581,0
60,2,4.698225982552736,89,9,10,0.08395019277940638,0.376117380842054,1
574,1,0.04756922056027213,4085,798,5,0.7347999184059417,0.03797356174739763,0
1468,0,0.9804308763222606,4069,4807,9,0.900170488911707,0.032273864759205385,0
92,2,0.11950716940948158,22,28,6,0.10885503036828043,0.5939822172326876,1
272,0,0.7337926075704578,3666,3684,6,0.8028362356647757,0.07790829722913438,0
620,0,0.8774544560953679,2009,4812,10,0.7835081431177043,0.022378226378812295,0
1305,2,0.6032851909277874,3419,2727,9,0.7501577384441258,0.03818427398174449,0
1140,3,0.3571502359625247,2463,3320,3,0.8260408165371843,0.08228795210782583,0
1265,2,0.4987732360348063,3269,977,1,0.9887519768624835,0.05779847780412776,0
1589,1,0.01329016737237243,5796,71,3,0.1574342229622766,0.81008084850053,1
942,0,0.6529303394197843,2232,2743,6,0.9408349878050495,0.09615734239249674,0
371,1,0.5860151223824592,2948,2942,2,0.9647675722990787,0.06718219575592585,0
1770,1,0.254908228998477,0,83,47,0.13263891810567052,0.5503171232806207,1
194,0,0.013455413480986333,3392,252,2,0.8077101431816454,0.05554746474799219,0
60,3,0.05595454703133412,86,8368,4,0.15175474153043814,0.8877759307276254,1
51,3,0.2832232716065101,8732,53,6,0.5922235924967403,0.7366832518110951,1
1033,2,0.7722957187215499,4501,3000,5,0.9507465750520236,0.03589659235836669,0
1196,0,0.7404780926525537,4168,2427,3,0.9256465489614807,0.021430884605939095,0
166,1,0.9214060980501365,3386,2935,3,0.7021644447703029,0.021451804352028293,0
95,1,0.4357311051634476,65,5688,54,0.22187101166910897,0.489550395413326,1
193,2,0.4460693777434318,4177,4618,1,0.8314639557278107,0.0854106085935495,0
85,1,2.2349449931823226,16,40,34,0.43813923688327305,0.4265602411413236,1
981,1,0.4612832753565117,4376,1964,7,0.81195952797704,0.08520366146221175,0
744,3,0.05324124479787096,3942,3070,6,0.9294520451726888,0.09770194935702321,0
847,2,0.25958847179052547,2294,2393,6,0.7139881504610478,0.08251370042508972,0
1022,2,0.21273247216258895,445,2883,9,0.8681376150295378,0.002390491111707827,0
1282,0,0.46570111704848305,4976,705,7,0.8329573397021149,0.08968824021431478,0
453,0,0.9704576178399992,4081,3070,6,0.7602408371221201,0.0027486037290516798,0
355,1,0.6062980985361959,1274,1886,10,0.7385654601319491,0.06508485065307314,0
86,2,0.2874603143156992,8024,82,67,0.29979710398685105,0.565470888343129,1
49,3,0.17041930744599415,1,9042,7,0.2226117419479894,0.9969583930279977,1
682,2,0.22783172415205666,1551,3856,2,0.9033988413111277,0.06901818692727806,0
903,2,0.12005967977935028,1838,3366,8,0.9657946155348596,0.08366731174575426,0
1475,1,0.057213584611871426,1245,155,6,0.8140651671409698,0.0780623208970916,0
878,3,0.1759193691725599,396,2283,8,0.9351706159896863,0.022225691462711708,0
185,1,0.05777135834510316,4372,216,6,0.8066529484629645,0.026016357624458288,0
1249,2,3.4528436464358383,5537,5486,68,0.042873020296993976,0.667754518640125,1
1130,0,4.931096813167691,9242,57,3,0.21112538927304556,0.803277021612842,1
641,0,0.02227472000092534,499,1622,9,0.7628995740586462,0.011969972812441455,0
353,1,0.5356207460339544,4996,972,4,0.8690381581134605,0.015663550892203917,0
1294,2,0.4701466759549686,1090,2928,5,0.7576330173583515,0.06596018855743083,0
895,3,0.2002778154376219,2458,980,6,0.9967547333987568,0.03346436930498821,0
553,1,0.7093631576275955,1225,397,8,0.7551801067653249,0.07587809977450916,0
254,2,0.9095722161215182,2860,365,9,0.974565859961912,0.07980625349696892,0
1872,2,2.771115686983737,77,14,86,0.4509576806285728,0.8733254426357675,1
80,2,0.015099926989716406,188,4139,8,0.799381397682749,0.07620696749949421,0
678,3,0.6198221691747102,2280,1182,9,0.7975247656260377,0.04226741228098411,0
1274,1,0.293021907315256,1758,4785,10,0.9914411186972307,0.05835841306517403,0
474,2,0.7585025264165977,1586,4433,1,0.9542513651020587,0.0790742037752911,0
465,3,0.8344875631100931,655,1337,9,0.9331696779946913,0.047320903360749525,0
213,1,0.7114532335414492,1854,2865,10,0.7705738447006151,0.05643492424632555,0
309,3,0.780140128596925,3263,1821,6,0.7745253385537759,0.06112228158597906,0
690,2,0.20575359749352806,1623,3745,8,0.8537383626733259,0.015371353479434814,0
381,2,0.10875119879989215,271,2240,6,0.8415812099917025,0.034393383422968625,0
1086,3,0.35874913344516757,1379,4517,4,0.9403824960426705,0.029501963157623268,0
1212,0,0.19235527007902176,2155,3147,5,0.8197874870729606,0.04773027242997731,0
443,1,0.2827767845404472,2626,933,3,0.8565239002434084,0.006337390880325622,0
941,0,0.955544722451669,2586,3542,5,0.9930612726225636,0.05816767937671036,0
513,0,0.4394384189660575,2969,4836,4,0.8488934590973958,0.08953371663454887,0
825,0,0.9661089525678586,4230,240,3,0.9900552538480695,0.05829044130058889,0
797,2,0.5660202671053364,4055,3367,6,0.7756002175346692,0.012762226418482403,0
407,0,0.9112860598684871,145,3507,1,0.8189934186334364,0.06042557201696959,0
937,3,0.23990736824857806,4098,2432,6,0.9058046764972535,0.030731072495773684,0
656,2,0.9596708551801625,1207,1139,6,0.7627622977898192,0.023826428261596845,0
271,1,0.22397343784486867,2539,3754,6,0.7426709585142902,0.09281958477877786,0
409,2,0.37375944368557645,3689,3021,2,0.9682930705894052,0.008529401123790293,0
877,2,0.8277834290001136,3332,1039,2,0.9576986609040492,0.04484968561214867,0
484,2,0.838527129418785,4515,1017,9,0.7266236577494495,0.047702484757253916,0
565,3,0.7672025643978784,3467,2351,6,0.8125592572423314,0.03850059292782099,0
906,1,0.7219683379236014,237,3544,10,0.7484354675838479,0.07548618060468128,0
1317,1,0.47387212919059113,67,99,10,0.5290805094223366,0.42108680438252444,1
840,3,0.5785801279713934,2982,4802,9,0.9566277395348779,0.013067803939150635,0
632,1,0.14443379682862423,2639,4572,5,0.7765554318685622,0.05389230961940805,0
1581,0,2.4788019473866463,89,6419,99,0.20855893001786288,0.727803288806452,1
79,2,3.7872252088900207,8823,8181,49,0.33637102210974773,0.6390792566593284,1
1225,2,0.09022558137606318,4405,1250,4,0.8385214353715329,0.0808563548574819,0
589,0,0.021905566293768497,1023,1217,5,0.9242354638577905,0.050284535346830785,0
127,0,0.5845200405029636,2595,4890,8,0.7294497706375496,0.07438475769552534,0
1642,3,0.18678868559171302,10,63,2,0.11402513794721375,0.5992085838203043,1
117,3,0.8783800284749772,3050,4365,5,0.889815033886624,0.032918307260534484,0
815,3,0.8075015446541294,3656,1871,2,0.9730560142243208,2.27059867835111e-05,0
727,1,0.6774292257127443,4217,3043,7,0.8326748769478715,0.04553996074649404,0
1530,1,0.3861140571292867,22,54,5,0.11803999301916245,0.6607084224590449,1
79,3,0.09226181045676751,13,9721,51,0.3871550799460781,0.4037443513231125,1
332,0,0.027082399744916996,2943,1487,5,0.7064841864633816,0.004743790134494908,0
95,2,0.2889330960904086,1038,4811,1,0.8577733507364752,0.07125784549923601,0
1021,3,0.9079965150161619,3167,2247,4,0.8726903816417568,0.012039586534885916,0
148,0,0.6131778562928974,2727,2020,6,0.750874616621961,0.06192765766492933,0
1115,0,0.7578063875601178,38,112,7,0.7175155077526514,0.06281481927384995,0
901,1,0.47148227692885936,4795,3905,5,0.7297362474912915,0.08451714522173355,0
1315,2,0.32438055846232206,4506,1580,2,0.780721329110157,0.023308166532589193,0
1063,3,0.3152402143126043,1935,1813,3,0.9177461786491752,0.07684983354604341,0
1243,0,0.44223414107532555,1014,2443,2,0.9601170439192281,0.01928665011299473,0
490,0,0.6338684781296564,1430,4140,10,0.8448618697456156,0.04687284051479265,0
1278,2,0.7110333606508776,4232,2614,1,0.8443407347443732,0.04603486674850091,0
430,2,0.7097626184031104,3386,4932,6,0.9427976024014639,0.09817723156854101,0
50,2,0.19934404301315733,6237,81,90,0.07517320124732807,0.6756225300243996,1
1159,0,0.3383936391832014,495,1242,10,0.8474977425170838,0.06494285264143149,0
384,1,0.50865086883342,1722,3091,5,0.8144991237641841,0.08068163536563128,0
1086,1,0.9141237065102542,2592,1566,3,0.9630078489390863,0.014098533068892905,0
1098,3,0.06577463483956825,2,32,9,0.26817578494335736,0.3650353221776005,1
470,2,0.2175698657435462,680,3179,9,0.702025790201893,0.08879061864771891,0
1041,2,0.2635604051313033,28,94,22,0.26283490819754934,0.8156303257814397,1
86,1,0.23197388356768955,2,8792,32,0.020460426392310372,0.7733243540403163,1
213,2,0.013844487992805132,2417,4513,5,0.7701254556549952,0.061695718052403314,0
227,3,0.18172148302766733,678,2366,9,0.9438823100836278,0.008509760040622849,0
267,3,0.6517618718513909,3967,4934,9,0.8038131586634458,0.09898259899565943,0
731,3,0.6415468800994856,1624,4114,6,0.7870025732426031,0.06335145492911258,0
96,2,0.3532099416084231,18,94,3,0.22006152764669135,0.39113822805640885,1
449,0,0.48674034544599887,160,340,8,0.8370540480107846,0.004066683512152136,0
1411,2,0.6742283389342765,1627,2985,8,0.7675271794081968,0.06216098257296185,0
1368,1,0.40196065258744085,8267,7574,6,0.03622461458878033,0.9441786508602532,1
284,2,0.5110887343874154,4347,303,7,0.8976087276865109,0.09578924215496049,0
705,3,0.19166674073000878,716,1328,10,0.7151120722658039,0.09119120330075406,0
131,2,0.00385380843003591,3444,1284,8,0.7606812690164138,0.05119820261451477,0
1019,3,0.04968094167699788,2237,789,10,0.9079791389186909,0.056751467154519675,0
926,3,0.11821874188709691,2223,1339,5,0.8593851709562568,0.044464181233386385,0
695,2,0.23026206284637452,131,4810,9,0.8037690364328829,0.0967495493646583,0
870,3,0.6332365064738827,3367,3328,8,0.8961517005309514,0.04995118788683518,0
824,2,0.7084346354416258,3542,540,5,0.7536232009460195,0.09113613851179198,0
1289,1,0.47958751684787115,3553,3170,1,0.8195742065637516,0.09766447029556069,0
1049,0,0.5821411392657984,4785,2364,1,0.7555053128837584,0.03790565687039861,0
965,2,0.4508923539332049,803,849,3,0.711789055742882,0.04227969484292835,0
741,2,0.25804397277754076,731,2405,10,0.8761997405336159,0.07254178064033477,0
244,3,0.9552435918589323,4131,1260,10,0.9564269120947195,0.05362231427059634,0
1280,1,0.03921596856979093,3179,2386,1,0.9231359093640448,0.037264925980372864,0
1389,3,0.04108152495659845,3541,3454,2,0.9696824741877664,0.008894885806357755,0
1555,2,0.4108826539305352,37,9749,8,0.3359684036165538,0.7637341126158673,1
922,1,0.5290066816495329,3912,2122,1,0.8722227024214088,0.001500072981570555,0
864,3,0.9801683109832183,2238,4594,4,0.8793534503752084,0.02865859544480657,0
447,0,0.39542271512517946,2492,1931,3,0.7202876688957178,0.06018648339527086,0
57,2,0.5630582204716762,3311,476,10,0.9509762336852292,0.097473097980131,0
1216,3,0.8225002520092319,737,183,3,0.7662260284596759,0.04150084652052041,0
121,2,0.9983450898825212,2534,3177,9,0.7135936310871458,0.05990851958915394,0
644,3,0.9888938860823046,747,3266,5,0.8058868829562968,0.01313462036351517,0
1179,1,0.6676102184799003,3910,2133,7,0.7971608022805784,0.0897969945625452,0
1391,1,0.22350964074053536,2089,2770,8,0.8205236572636244,0.028819655430308677,0
1727,0,2.155176515298054,5636,37,18,0.28634710328149077,0.3893880922194407,1
436,2,0.11350674147220363,190,2380,6,0.7529123973195131,0.02455218387355651,0
1536,0,0.21084916341886878,7593,70,8,0.4531410594425344,0.6421021489242064,1
970,2,0.30788350411381415,3207,3148,10,0.8555320326137157,0.040797429297452795,0
102,2,0.9391395551555483,3214,1261,9,0.8096236653899538,0.057617307675053756,0
958,0,0.7732332203785536,4352,3932,7,0.8304753080893652,0.08451510012672102,0
117,1,0.8391866610912808,502,3085,7,0.8381349706626288,0.011166833631420037,0
1067,0,0.48189535380191517,4330,3299,7,0.7385414497884002,0.040866654534454164,0
1256,2,0.3771888033228451,5608,47,54,0.035029520765395505,0.6800169656349753,1
375,1,0.6612362022960939,3860,4805,9,0.8342998803952535,0.003179888568121414,0
753,3,0.3685176324286793,1488,4542,8,0.7554428656732509,0.06187995250768982,0
155,3,0.7136468264159803,30,3070,2,0.7955402765238806,0.08258404242865464,0
1975,1,0.36948545196299093,9975,8953,7,0.20485429527485055,0.4382588985550091,1
171,3,0.20869570963506134,4208,2567,2,0.9041648287738648,0.09651171909610792,0
379,0,0.9631720784408875,4114,4209,8,0.9560046966699212,0.04350298280199763,0
79,3,0.4219168905117757,80,18,3,0.24036469931267126,0.8644064553793167,1
1499,2,0.33592606335867153,19,78,57,0.2773691302984862,0.900515016960002,1
418,3,0.8817169791130672,34,2055,6,0.7585807281935719,0.009160466439794323,0
54,0,0.15079901078441443,24,9176,40,0.627557294449624,0.9399296820558165,1
1300,1,0.7280068280282389,2549,2775,6,0.8978362072180464,0.027289466130591435,0
102,0,0.3272828317080827,4236,1051,10,0.7742689761918549,0.03285551995890678,0
1103,0,0.32130472416004,5361,6769,36,0.015431260562617954,0.670568369737579,1
57,2,0.9171529087889387,4838,2976,3,0.7815858145696365,0.09757593743134901,0
418,0,0.005091740802186107,4706,4369,2,0.70271291496663,0.05638739267895221,0
864,1,0.32511823494052794,2529,723,9,0.8680036589022633,0.017501511837593887,0
836,2,0.9142073626946721,3865,1670,3,0.8409699696084068,0.011925201090185545,0
77,2,3.178324136101377,62,5998,8,0.22349923748461525,0.33070983612553023,1
60,0,0.19568396933715415,8288,5176,13,0.43099569380521147,0.3161742711794757,1
161,3,0.42404576534255833,4079,3962,6,0.717231896163003,0.09189466032761855,0
245,2,0.8698172230930481,3643,40,2,0.7373740683874109,0.033756695010833504,0
556,3,0.2265087381107429,1026,3814,4,0.743797169462228,0.009452053395845796,0
1219,1,0.26401270372789587,1871,2552,7,0.7064510453005154,0.049934746410834764,0
1367,1,0.05834815405024829,3091,4400,7,0.7371363454924309,0.04497756898155937,0
1188,2,4.8531223290709,65,13,21,0.6783864821274688,0.33894656928395606,1
1202,1,0.4570817234194363,1582,2944,9,0.9033010766008014,0.05012575504553321,0
1251,0,0.3166077173588707,1729,1231,5,0.8736837337824211,0.01846967353141713,0
401,1,0.44209743310987826,2669,2436,7,0.7168545855147166,0.012524819801853548,0
216,0,0.1789731224267983,3821,2358,3,0.7311074948407749,0.030578423279098654,0
952,0,0.9952845004093287,981,788,8,0.7087070979014305,0.07500269629407255,0
1188,2,0.7143206242121393,3995,3807,3,0.7349433982665324,0.0818140784289966,0
437,1,0.923460213423223,1375,1811,8,0.8250572136041294,0.034843786633192535,0
786,2,0.7203822155607664,2258,3261,6,0.7803583599970219,0.07788600013373431,0
698,2,0.7626440216039624,977,4957,6,0.9061123695147847,0.058485726788335406,0
1741,3,2.1579348156837184,8864,55,13,0.30952358080485776,0.4600312417495232,1
172,1,0.8361925210613915,254,1940,6,0.8357303280776015,0.009414902417985361,0
1390,0,0.8714270184952396,4217,4645,8,0.7839924113321778,0.05891335289390409,0
1074,0,0.4389182886160381,4933,945,1,0.9827071778276453,0.05271538869902889,0
430,3,0.8764335438975908,1809,848,9,0.8390709736746442,0.032000812684178585,0
975,3,0.6196904736883034,2599,598,1,0.7998808862620579,0.0039713040910561714,0
898,1,0.6401079772700125,268,1228,6,0.9760441801394872,0.016750068704064848,0
359,2,0.26704757071489593,2464,3029,6,0.9701823019711453,0.024417424180127545,0
1124,0,0.31433030870049977,58,34,3,0.5479497602631352,0.5723455139088316,1
189,0,0.7953683278509125,2134,2037,2,0.950671087570224,0.0804399807692762,0
1327,1,0.6299400256072587,3508,4787,7,0.9541070443236102,0.034766748271491475,0
390,3,0.08683597185040004,4045,4686,6,0.7361248951512412,0.09450341067823026,0
63,3,2.8702348024463227,6979,5389,78,0.1978074382796645,0.32694263995199835,1
229,2,0.6451016365415551,856,35,9,0.796595939312698,0.0739562061100415,0
1312,3,0.9175476598102096,273,4247,9,0.8205879679986036,0.03869003493050939,0
853,3,0.8838958579443668,4392,4456,3,0.7480850997397358,0.07297731399981797,0
723,0,0.014986422360305451,2661,2210,7,0.8761606697399077,0.08309461518676914,0
1171,2,0.40368505924899545,2618,4101,6,0.9480734589594456,0.0781150894959718,0
1158,3,0.5591566799479697,2309,748,9,0.9523270426806376,0.08933828763451547,0
203,1,0.11937656547828945,3692,4774,6,0.8821282142985436,0.06910672111536093,0
348,2,0.7474334879756384,914,4674,4,0.7603771076982733,0.07721110105616735,0
1127,0,0.7371077650572142,2440,3560,5,0.7367120490110256,0.06193957686043752,0
1110,2,0.9060807402234252,3471,3771,7,0.7333872561043683,0.09941651681702261,0
1500,1,0.6504403369712817,1615,2459,7,0.9575266716719122,0.07778998144188586,0
691,3,0.7651419678612889,4267,1940,2,0.9684982682840084,0.005338128658799491,0
875,0,0.9410624021912776,168,630,8,0.9458359831734027,0.08804047422984564,0
767,2,0.8531826107153284,938,1687,4,0.9004379098818535,0.09691212097011301,0
1555,0,0.3974583453430105,8782,6727,3,0.5453293585219051,0.3371972398828442,1
1258,2,0.8664780887630529,3365,2958,9,0.8338624102086327,0.031822654608692345,0
1368,1,3.5049053455627655,9788,9743,62,0.35839016790130945,0.7444008643980351,1
165,2,0.9425867784874848,3621,4344,10,0.7985818321535404,0.08972840876368797,0
322,3,0.9551647030461825,2955,4708,10,0.9014406815578826,0.04839931249795067,0
440,0,0.5902430767600875,513,4370,8,0.8515809546135069,0.05482888684616643,0
383,1,0.38665503526714606,2783,1376,6,0.9217936535649736,0.05312855349143474,0
1284,2,0.03151907035194246,640,1407,4,0.773793033577143,0.05279285393321323,0
1119,2,0.44221916616652746,7871,7755,6,0.0838046786087741,0.7940801130451747,1
240,0,0.4890383866661534,4549,930,8,0.9738246896555445,0.0421602630270565,0
56,2,0.7801619619153715,50,8019,4,0.3073314352090843,0.31371215847660905,1
944,1,0.4788071619466515,1117,4038,3,0.8349802584578621,0.026610341520053784,0
977,0,0.276612042973318,3906,636,1,0.8432792977214951,0.07352089222253681,0
245,0,0.01678818476865851,1095,3850,2,0.8536147469425662,0.0587118594176774,0
441,0,0.8638662459240158,4483,4084,5,0.8300158622628427,0.021819781909599392,0
826,0,0.8856929442114978,1499,601,9,0.8523382475018989,0.04412789651066667,0
1249,3,0.15063838989721534,224,1533,8,0.7863250469463706,0.0031927615316347693,0
595,2,0.33006070802113785,1857,170,1,0.8890354940835452,0.09559745087753613,0
981,0,0.13823037875056554,53,4369,9,0.9990229180472328,0.03888465928815992,0
703,0,0.6617017978950297,1719,1560,7,0.9067267308790571,0.06580936264796253,0
490,3,0.6154561596540467,3947,105,2,0.9787734582726315,0.05294345942009298,0
1074,2,0.4018805766612772,2661,4194,4,0.8527575332752033,0.07136349759802256,0
1024,1,0.27337424204840177,1241,1330,2,0.9148914314037566,0.050533989214507836,0
83,3,0.28076190725679373,7522,18,2,0.0161866372659902,0.5403155127913061,1
723,0,0.1439116536667635,4139,2770,5,0.8880837032554362,0.008164455620196631,0
805,1,0.05673063032041148,1059,1224,2,0.9649454888438254,0.09063453640134904,0
1464,1,0.14738781761518638,2054,1077,1,0.8054685651333562,0.04539669403740707,0
221,1,0.43835943039014036,362,4053,8,0.8513158355997639,0.052336881934054384,0
1957,0,2.3867243825388726,7261,52,6,0.36385648501111884,0.31578098978563934,1
672,0,0.10105808662317783,4813,1166,8,0.9013733863773894,0.0406192641636973,0
284,2,0.33588986293228296,2045,708,6,0.7709120518388931,0.03618465588134858,0
723,1,0.3802954191222223,3995,4208,3,0.8818270817099866,0.00426003020053678,0
100,0,0.18869827206627765,4,52,49,0.35604301587678666,0.6884779515071047,1
1134,3,0.24976224566404343,9,8192,5,0.35626235254773947,0.7635985020130667,1
504,0,0.4058671493682783,2207,4072,3,0.7477171138655063,0.0634225375161203,0
1381,0,0.2395517213193709,5809,50,8,0.48255126829914763,0.898256035394168,1
971,0,0.6690334963516417,824,4732,4,0.9863235328826201,0.07999577070577321,0
1092,1,0.4422595601554531,2441,4976,2,0.8214714332208943,0.0196029491356,0
1084,1,0.5721638315354091,3623,4731,10,0.8557961447853292,0.08658561125312081,0
89,1,2.425912353951785,41,9996,31,0.07959366850875127,0.6134406147342918,1
1225,3,0.2867634573785264,1093,1423,5,0.9432044532741501,0.0393508545419197,0
176,2,0.07695978707480389,546,4365,1,0.9517427956458184,0.06700879454099522,0
1230,3,0.3040116236728333,7513,5758,71,0.01666972128517421,0.47888379698263567,1
1745,0,0.19930312309087544,5386,35,41,0.5898049209247862,0.4407897287032381,1
333,3,0.2707197404299495,3245,3931,5,0.9733638663066106,0.006768247066985678,0
970,1,0.05221023149492887,1991,1556,8,0.754490024810848,0.07336094737140121,0
83,1,0.31855520558397654,7131,7799,5,0.05529184000688396,0.8947347454281624,1
1095,2,0.9323381491981603,273,1623,1,0.9003042802044042,0.09835887266486351,0
561,3,0.770985122641123,46,4016,1,0.8719972459975937,0.04503771237891396,0
912,3,0.04102144538437613,3994,4977,7,0.8759346878872568,0.05378851475273947,0
1109,3,0.053749281479804845,5010,8850,99,0.0778928910514276,0.42310656310887473,1
301,2,0.4791516124595889,2770,1453,7,0.9791750305804461,0.07031497999216894,0
820,3,0.5971213966706508,1986,1647,6,0.8893454698653853,0.08940488918816183,0
1305,3,0.5587130210989525,4095,4603,1,0.9290162235227908,0.07138042970741046,0
536,2,0.8717216172003923,1206,1304,8,0.7855439324141502,0.06754985870057728,0
456,2,0.21825022651775783,4705,2572,1,0.7233447219908362,0.07644580999345499,0
575,2,0.28694421155646543,2327,3593,7,0.7876001362042223,0.014870015280542615,0
73,2,0.5234285873780837,3834,3744,6,0.8082033931412032,0.015539707390572078,0
1329,0,0.0941671631184332,1259,3311,8,0.9240581668935244,0.09219916501890627,0
646,1,0.3524783698100715,4683,4924,2,0.8759072790583702,0.006175132771654157,0
493,0,0.6880215051323474,2639,3479,1,0.8010251173787825,0.041225413657760404,0
525,3,0.588204379713757,102,1835,8,0.8887693799126904,0.0355137505747804,0
705,2,0.9199312164929724,4314,1570,4,0.7229025394516297,0.048538114381259184,0
192,1,0.22489006322409733,4847,414,7,0.8544202953786652,0.06257899157882019,0
75,1,3.211816640272241,78,32,22,0.2304773408513462,0.3979757409258101,1
68,3,0.054967770772999525,3466,4926,4,0.762890244355537,0.07577327883320728,0
79,3,0.12947247924279914,30,9,2,0.44768617199240934,0.8329926620945749,1
684,1,0.49950178017492464,1592,759,1,0.8483168637549273,0.01047981962139637,0
1594,1,0.3647934117910563,6762,47,3,0.6326244390074544,0.9084437854874798,1
1432,2,0.40253409639015536,3039,4770,3,0.8635283076327706,0.039688073228685096,0
785,2,0.19013151570322573,2957,1719,3,0.9447120385552086,0.06400441601031569,0
1427,1,0.4789821234207785,3833,3278,9,0.7018095076492278,0.09175975289242429,0
698,1,0.2441023569081563,3844,4717,6,0.9296444053210007,0.05049271191497841,0
95,3,0.020974667071610664,9,7259,2,0.2602885700857406,0.8547968855966679,1
264,3,0.30938584135230207,4948,1049,4,0.7868760328754076,0.0012380946259171078,0
1226,3,0.07750152403855104,47,3738,1,0.8708741774068554,0.08357723385135825,0
58,2,0.1445182773480339,2273,4717,3,0.7869426322063668,0.0988188941306591,0
343,0,0.263936022591837,4777,2926,8,0.9108150181348333,0.0635173160588885,0
68,1,0.20765622728403266,85,9391,42,0.45487425805738585,0.5518248966706685,1
1498,3,0.722104039291586,1817,1935,7,0.9349405168775773,0.07115038666810301,0
1264,2,0.09251578838915497,1893,1659,10,0.7315398989308503,0.03958743183814174,0
368,3,0.05563726455695428,1614,2795,9,0.7120841163034749,0.06830344576588769,0
259,1,0.3002098601643489,3361,1190,4,0.9912780652414355,0.023524098564630325,0
549,2,0.20038724854887657,2153,2587,3,0.922613449957125,0.007874391024076489,0
826,3,0.8795211109634854,4957,2808,1,0.9059939893897943,0.06566055608215018,0
1375,3,4.986131008651614,47,22,5,0.0986498747873494,0.32325545567325453,1
1429,1,0.12272535879016921,5000,705,4,0.8397875665703525,0.023011454503061624,0
1615,1,0.23968324857730444,6948,6928,48,0.663840282052438,0.34592511660638503,1
858,2,0.26718637089006314,1864,4203,4,0.8965278834527647,0.026675413780495028,0
978,2,0.061412831935727,169,4537,2,0.934062874510182,0.0225114835969753,0
734,2,0.5694770373521612,1601,4071,9,0.776695487067487,0.016969566146798867,0
404,2,0.7117995306096091,3462,1789,4,0.8261556607035276,0.021770835951351042,0
556,2,0.1818762093325509,4340,1642,9,0.9290855176930422,0.061365243476797594,0
1148,0,0.21282513577323636,68,4,76,0.002804391390343519,0.5336156328269542,1
482,1,0.4193429009426014,1673,2504,5,0.8985133852368058,0.005481381744601988,0
746,0,0.25551533104046487,1878,2143,3,0.8485371230924026,0.07122062013736206,0
315,0,0.03290152213667452,2502,3044,3,0.9845539348820793,0.08254859323492907,0
1456,0,0.872791629236232,3510,1210,5,0.8904513967849059,0.05326246394540812,0
967,1,0.13080665717724027,2057,393,4,0.9617547936253223,0.01942543548732012,0
479,3,0.6793969102806006,2026,1623,10,0.7228616589197207,0.07864881022785647,0
919,2,0.1408932328312451,2900,1400,10,0.9016392673656735,0.026670781650076903,0
653,0,0.17928311122149232,3178,258,9,0.9617494833680951,0.07570039919059975,0
835,1,0.8684174949356432,3626,3428,8,0.9432510457733438,0.02605538876354432,0
1182,3,0.417330934922691,7348,69,66,0.1958541978235752,0.8831053587499513,1
59,3,0.22150029377580616,74,9885,31,0.09165456460096837,0.8542479333085788,1
